ID,DATE,category1,category2,category3,category4,headline,text,,URL ,checked,,other URL
139,5/10/2001,land air water,LEG-R,,LIB,Oil-Spill Liability Capped,"Implementing an international convention, the Marine Liability Act makes a ship’s owner responsible for the costs of cleaning up or remedying damage from an oil spill. It also prohibits a ship carrying more than 2,000 metric tons of oil (that is, ships carrying oil as a cargo rather than a fuel), from entering or leaving a Canadian port without a certificate showing that it holds “a contract of insurance or other security” against clean-up costs, satisfying the requirements of the 1992 international Convention on Civil Liability for Oil Pollution. Ships registered in Canada may not enter or leave a foreign port without such a certificate either. The convention limits shipowners’ liability to about $80 million. (By comparison, at least $7 billion has been spent partially cleaning up oil spilled in 1989 from the Exxon Valdez across 1,300 miles of Alaska shoreline.)",,http://www.canlii.org/en/ca/laws/stat/sc-2001-c-6/latest/sc-2001-c-6.html#history,,,
140,11/1/2001,land air water,LEG-R,,LIB,A Reign on At-Sea Dumping,"An updated Canada Shipping Act includes several measures designed to reduce pollutions risks. The Act empowers the federal cabinet, on the recommendation of the Minister of Transport, to prohibit the discharge of specified pollutants from ships. It also grants enforcement officers the power to compel ship owners or crews to take whatever action is required to minimize or prevent pollution. Officers have the power to board any Canadian vessels, and in some cases foreign vessels, to ensure they are complying with the Act. It also requires certain vessels to have in-place emergency response or oil pollution prevention plans. Penalties for ordinary violations can rise to C$1 million and/or 18 months’ imprisonment. If evidence shows that intentional or reckless acts caused environmental disasters, or a risk of death or harm to humans, fines are unlimited and a prison sentence may reach five years.",,http://www.blakesfiles.com/Guides/2012_Blakes_Environmental_Law_in_Canada_EN.pdf,,,
141,6/13/2002,land air water,LEG-R,,LIB,Protection for Marine Areas ,"The National Marine Conservation Areas Act receives Royal Assent. It gives the federal government authority similar to the National Parks Act, to protect designated areas “from such activities as ocean dumping, undersea mining, and oil and gas exploration and development,” and to “protect depleted, vulnerable, threatened or endangered marine species and their habitats,” among other goals. Together with the system of Marine Protected Areas establish under the 1996 Oceans Act, and creation of a stand-alone Parks Canada Agency in 1998, the government says it has created “a coherent body of legislation…to preserve and protect the national integrity of natural heritage sites.”",,http://www.bcwatersheds.org/wiki/index.php?title=Canada_National_Marine_Conservation_Areas_Act,http://www.pc.gc.ca/eng/progs/amnc-nmca/pr-sp/index.aspx,,
142,12/6/2002,land air water,LEG-R,,LIB,Mines May Dump in Lakes,"Metal Mining Effluent Regulations (MMER) come into force under the federal Fisheries Act. The regulations require mines to limit the concentrations of certain toxic chemicals in their wastes, and to prevent the release of any effluent acutely lethal to fish. However, they also give the government the right to re-designate a natural lake as a tailings dump, thus allowing lethal waste to be disposed of there.",,http://www.willmsshier.com/docs/default-source/articles/article---metal-mining-regulations-april-2-2014.pdf?sfvrsn=2,,,
143,12/12/2002,land air water,LEG-R,,LIB,Controls on Pesticides,"A revised Pest Control Products Act incorporates a number of measures to implement a more precautionary approach to setting exposure standards, and better protect children. The Act prohibits the manufacture, distribution or use of an unregistered pest control product, or one that in any way endangers human health or the safety of the environment. Producers seeking to register a new pesticide must satisfy the Minister of Health that its value and its risks are both acceptable. Risk assessment must consider vulnerable groups such as children and seniors, and the effects of cumulative exposure over time. If new information reveals new risks, registered products must be re-evaluated. Information supporting a product registration must be available to the public, and the public must be consulted before significant registration decisions are made. Maximum penalties of C$1-million and/or three years’ imprisonment may be supplemented by an additional fine equal to three times whatever profit proceeded from committing the offence. ",,http://www.cela.ca/collections/pollution/pest-control-products-act,,,
144,10/7/2003,land air water,ASMT,,LIB,"Pesticide Review ""Slow""","The Commissioner on the Environment reports that the government is making “slow” progress re-evaluating older, widely used pesticides against contemporary health and environmental standards. Given that all the pesticides so far re-evaluated have either been pulled from the market or seen new restrictions placed on their use, and that others awaiting re-evaluation remain for sale, the Commissioner advises that, “it is likely that some of them do not meet today's standards.” The report also finds the government “has sometimes skipped steps in its [approval] process and has overused temporary registrations,” while missing deadlines to ensure that safer products are available.",,http://www.oag-bvg.gc.ca/internet/English/parl_cesd_200310_00_e_12934.html#ch0hd3a,,,
145,11/15/2006,land air water,ASMT,,HC,A SkyDome of Sewage a Week,"A study of 20 U.S. and Canadian cities around the Great Lakes by the environmental non-profit Sierra Legal, finds that they release close to 100 million cubic meters of raw sewage into the lakes every year. That's enough to fill Toronto’s Rogers Centre (formerly known as the SkyDome) to its retractable roof in sewage and empty it into Lake Ontario more than 62 times.",,http://www.ecojustice.ca/publications/reports/the-great-lakes-sewage-report-card/attachment,,,
146,1/27/2009,land air water,LEG-R,,HC,Navigable Waters Protection Reduced,"The 2009 federal Budget Implementation Bill amends the Navigable Waters Protection Act to give the Minister of Transport authority, without public consultation or notice, to reduce the level of environmental protection for an individual river or lake or entire classes of waterways. The Bill also empowers that ministry to declare certain constructions, such as dams, booms, or causeways, in protected waterways to be “minor” and exempt from environmental impact review.",,,,,
147,1/27/2009,land air water,LEG-R,,HC,Assessment Immunity Extended,"The federal omnibus budget bill amends two sets of regulations to permit the exemption of several hundred individual construction projects and entire classes of other developments from federal environmental reviews. Amendments to the Exclusion List Regulation allow the federal cabinet to declare that as many as 2,000 individual projects, and all construction of roads or transit and waste- or drinking water systems, will have “insignificant environmental effects,” and so need not be reviewed under the Canadian Environmental Assessment Act (1995). Under other amendments to the Adaptation Regulation, projects which fail to qualify for that exclusion may be allowed to undergo a provincial—rather than federal—environmental review, which need not necessarily consider impacts on environmental values protected under the Constitution by federal laws and jurisdiction.",,,,,
148,2/17/2009,land air water,LEG-R,,HC,Distant Targets for Cleaner Sewage,"The Council of Canadian Ministers of the Environment (CCME) announces a Canada-wide Strategy for the treatment and release of municipal wastewater. The strategy is described as a plan to reduce water pollution from municipal treated sewage waste releases and intentional or accidental releases of raw sewage. First announced in 1995, national standards to be met under the strategy will not appear until 2012, and some deadlines for meeting them will be put off until 2039.",,,,,
